epoch,train_loss,val_base_mae,val_base_mse,val_final_mae,val_final_mse,val_gate_max,val_gate_mean,val_gate_min,val_gate_saturation_rate,val_gate_std,val_ret_mae,val_ret_mse
1,0.6139983867122009,0.8752015017785757,1.5536451805844773,0.874535546952469,1.552243134860955,0.7702273726463318,0.08877856284379959,1.5247584781263901e-24,0.43597540259361267,0.13040882349014282,1.520617342323421,4.491226623557123
2,0.5656044981648437,0.8566620538124435,1.5097282432924388,0.8571747977224545,1.5105470421323994,0.9351680278778076,0.05810895934700966,3.286991187674121e-21,0.6094400882720947,0.11134006828069687,1.520617342323421,4.491226623557123
3,0.5590778652545625,0.8644680435392381,1.5416320135927848,0.866070522613401,1.5421179506853548,0.9786167740821838,0.05818559229373932,0.0,0.6321808695793152,0.11937645822763443,1.520617342323421,4.491226623557123
4,0.5548216678136217,0.9255917900032044,1.6917369167896992,0.9246520102598922,1.689019276548831,0.9415034055709839,0.042511921375989914,0.0,0.6993455290794373,0.10164632648229599,1.520617342323421,4.491226623557123
5,0.5567311673565248,0.8572129946487792,1.5049215814782066,0.8558695984099669,1.5009416985380262,0.8776775002479553,0.08053874224424362,2.524813207848691e-29,0.5108745694160461,0.128586083650589,1.520617342323421,4.491226623557123
6,0.5461452496526515,0.8726142764552942,1.5540487673117604,0.8721793678252141,1.5522368196951,0.8133259415626526,0.035640716552734375,6.055928212161199e-36,0.7255238890647888,0.08626548945903778,1.520617342323421,4.491226623557123
7,0.5519649208383223,0.871640987383211,1.5228347438160152,0.8713227672947746,1.5196590818971136,0.9506834149360657,0.046742118895053864,0.0,0.6945197582244873,0.10980132222175598,1.520617342323421,4.491226623557123
8,0.5465776295261046,0.8655509108529267,1.536785684732689,0.8658142587923406,1.535843752352765,0.963478684425354,0.08547864109277725,1.0085830303388601e-27,0.5229060649871826,0.14147977530956268,1.520617342323421,4.491226623557123
9,0.5426871879438383,0.869165366333561,1.5273169385200671,0.867536190548495,1.5198845392000506,0.9720079898834229,0.08766277134418488,1.0307937052723697e-18,0.5221788883209229,0.15109002590179443,1.520617342323421,4.491226623557123
10,0.5433023564055958,0.848163076131921,1.48951656645035,0.849288133975512,1.4911403818044262,0.9750146865844727,0.058850377798080444,0.0,0.6873140931129456,0.1290608048439026,1.520617342323421,4.491226623557123
